Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
1,5,1,23.6,21.6,20.4,101.2,0.015421968,84,1.159,62.8,4,120,0,0,0,0,0,0
1,5,2,23.1,21.5,20.5,101.2,0.015488008,87,1.161,62.5,3,130,0,0,0,0,0,0
1,5,3,23.0,21.5,20.6,101.1,0.015546304,88,1.160,62.5,1,120,0,0,0,0,0,0
1,5,4,22.8,21.8,21.1,101,0.016079783,92,1.159,63.7,5,110,0,0,0,0,0,0
1,5,5,22.8,21.8,21.1,101,0.016079783,92,1.159,63.7,5,100,3,0,0,0,0,0
1,5,6,22.7,21.8,21.1,100.9,0.016138548,93,1.158,63.7,5,120,8,22,11,3,9,7
1,5,7,22.8,21.7,20.9,101,0.015934768,91,1.159,63.3,3,120,8,271,187,138,331,49
1,5,8,23.5,22.0,21.1,101,0.016077664,88,1.156,64.4,3,110,4,575,397,294,536,103
1,5,9,25.4,22.8,21.4,101.1,0.016452225,80,1.150,67.3,3,110,4,854,624,497,703,127
1,5,10,26.0,22.0,20.0,101.1,0.015013219,71,1.150,64.3,0,0,0,1090,795,634,747,162
1,5,11,27.5,24.0,22.4,101,0.017446021,75,1.139,72.0,0,0,0,1265,923,736,775,188
1,5,12,28.0,24.5,22.9,101,0.018037599,75,1.136,74.0,0,0,0,1368,999,796,798,203
1,5,13,28.0,24.6,23.0,101,0.018200096,76,1.135,74.4,0,0,0,1392,1017,810,821,206
1,5,14,27.8,24.3,22.7,101,0.017798975,75,1.137,73.2,1,120,0,1336,975,777,844,198
1,5,15,27.5,24.0,22.4,100.9,0.017465297,75,1.137,72.0,3,150,0,1203,878,700,869,178
1,5,16,27.5,24.0,22.4,100.9,0.017465297,75,1.137,72.0,3,150,0,1002,731,583,890,149
1,5,17,26.8,23.7,22.2,100.8,0.017305126,77,1.139,70.9,5,180,0,747,545,435,873,111
1,5,18,26.0,23.2,21.8,100.8,0.016864217,79,1.143,69.0,5,180,0,455,335,269,637,66
1,5,19,25.3,23.0,21.8,100.8,0.016851948,82,1.146,68.2,6,180,1,147,107,86,205,22
1,5,20,25.2,23.0,21.8,100.9,0.016875865,83,1.147,68.2,5,180,0,0,0,0,0,0
1,5,21,25.7,23.1,21.8,100.9,0.016818508,80,1.145,68.5,4,180,3,0,0,0,0,0
1,5,22,25.2,23.1,22.0,100.9,0.017028803,84,1.147,68.6,3,160,1,0,0,0,0,0
1,5,23,25.0,22.9,21.8,101,0.016789681,84,1.149,67.7,0,0,9,0,0,0,0,0
1,5,24,24.9,22.8,21.6,101.1,0.016662324,84,1.151,67.3,0,0,10,0,0,0,0,0
1,6,1,24.7,22.8,21.7,101.1,0.016746407,85,1.152,67.3,2,120,4,0,0,0,0,0
1,6,2,24.3,22.7,21.7,101.1,0.016763726,87,1.153,67.0,0,0,9,0,0,0,0,0
1,6,3,23.8,22.4,21.5,101,0.016542275,89,1.154,65.9,0,0,10,0,0,0,0,0
1,6,4,23.3,22.3,21.6,100.9,0.016621171,92,1.155,65.6,0,0,10,0,0,0,0,0
1,6,5,23.2,22.1,21.3,100.9,0.016367524,91,1.156,64.8,0,0,10,0,0,0,0,0
1,6,6,23.0,22.0,21.3,100.9,0.016304623,92,1.157,64.5,2,60,10,20,7,1,1,6
1,6,7,23.5,22.1,21.2,100.9,0.016241504,89,1.155,64.8,2,180,10,268,88,7,16,82
1,6,8,24.3,22.9,22.0,101,0.017084174,89,1.151,67.8,0,0,10,572,189,14,26,175
1,6,9,25.0,23.0,21.9,100.9,0.016959989,85,1.148,68.2,0,0,10,852,626,502,711,124
1,6,10,25.9,23.5,22.3,101,0.017333589,82,1.145,70.1,3,140,1,1088,800,642,756,158
1,6,11,27.2,24.1,22.6,101,0.017731508,78,1.139,72.4,3,130,1,1264,922,735,775,187
1,6,12,29.0,25.0,23.2,101,0.01843492,73,1.131,76.1,2,140,0,1368,998,796,798,203
1,6,13,29.0,25.0,23.2,100.9,0.018455454,73,1.130,76.1,3,120,0,1392,1017,810,821,206
1,6,14,30.0,24.9,22.7,100.9,0.017868685,66,1.127,75.7,0,0,0,1337,976,778,845,198
1,6,15,30.1,25.0,22.8,100.8,0.018012206,66,1.126,76.1,4,150,0,1204,879,700,870,179
1,6,16,30.0,25.0,22.9,100.7,0.018074944,67,1.125,76.2,5,150,0,1003,717,558,853,159
1,6,17,29.2,24.1,21.8,100.6,0.016967767,66,1.129,72.5,8,180,3,748,490,332,667,159
1,6,18,30.0,25.0,22.9,100.5,0.018116276,67,1.122,76.3,7,180,5,457,336,269,639,66
1,6,19,30.0,25.9,24.2,100.5,0.019639995,72,1.120,80.2,5,180,1,148,102,76,182,27
1,6,20,29.2,25.8,24.3,100.7,0.019762768,77,1.125,79.7,2,130,4,0,0,0,0,0
1,6,21,28.2,25.0,23.5,100.7,0.018834459,77,1.130,76.3,2,130,4,0,0,0,0,0
1,6,22,27.0,25.0,24.0,100.8,0.019321276,85,1.135,76.3,5,100,0,0,0,0,0,0
1,6,23,26.8,25.0,24.0,100.8,0.019405938,87,1.135,76.3,3,110,0,0,0,0,0,0
1,6,24,26.0,25.0,24.3,100.9,0.019724214,92,1.139,76.3,2,120,0,0,0,0,0,0
1,7,1,25.7,25.0,24.4,100.9,0.0198514,95,1.140,76.3,0,0,0,0,0,0,0,0
1,7,2,25.5,24.7,24.1,100.9,0.019440472,94,1.142,75.0,0,0,0,0,0,0,0,0
1,7,3,25.3,24.4,23.7,100.8,0.019055614,93,1.142,73.8,0,0,0,0,0,0,0,0
1,7,4,25.0,24.0,23.3,100.8,0.018539091,92,1.144,72.2,0,0,0,0,0,0,0,0
1,7,5,25.0,24.0,23.3,100.8,0.018539091,92,1.144,72.2,0,0,0,0,0,0,0,0
1,7,6,24.8,24.0,23.4,100.8,0.018623618,94,1.145,72.2,0,0,0,19,14,11,29,3
1,7,7,25.0,24.1,23.4,100.8,0.018698922,93,1.144,72.6,0,0,0,264,193,154,372,39
1,7,8,25.1,24.1,23.4,100.9,0.018637174,92,1.144,72.6,2,120,0,569,416,331,607,84
1,7,9,28.0,25.5,24.3,100.9,0.019716095,82,1.132,78.3,0,0,0,850,620,494,700,126
1,7,10,29.5,26.0,24.5,100.9,0.019936835,76,1.126,80.4,2,150,0,1086,793,632,745,161
1,7,11,32.5,27.0,24.9,100.9,0.020431063,66,1.114,84.8,2,300,0,1262,928,745,785,183
1,7,12,33.0,27.0,24.7,100.9,0.020219242,63,1.112,84.8,3,360,1,1367,1005,806,809,198
1,7,13,33.0,27.0,24.7,100.9,0.020219242,63,1.112,84.8,3,340,1,1392,996,775,785,221
1,7,14,34.0,28.0,25.8,100.9,0.021635306,64,1.106,89.4,3,350,3,1337,923,683,742,240
1,7,15,34.0,27.5,25.1,100.7,0.020753591,61,1.105,87.2,3,360,4,1205,831,615,765,216
1,7,16,33.5,27.5,25.3,100.6,0.020989793,63,1.106,87.3,3,150,4,1004,693,513,785,180
1,7,17,33.0,28.0,26.1,100.6,0.022135257,69,1.106,89.7,3,150,4,750,536,417,842,119
1,7,18,33.0,28.0,26.1,100.6,0.022135257,69,1.106,89.7,5,150,3,458,300,203,520,97
1,7,19,31.5,28.0,26.6,100.6,0.022774403,77,1.110,89.8,3,180,5,149,91,53,128,38
1,7,20,30.0,26.5,25.0,100.8,0.020621672,76,1.121,82.7,7,350,6,0,0,0,0,0
1,7,21,28.2,25.1,23.7,100.8,0.018980129,78,1.131,76.6,5,350,9,0,0,0,0,0
1,7,22,28.2,25.2,23.8,100.8,0.019147157,79,1.131,77.1,0,0,9,0,0,0,0,0
1,7,23,29.0,25.9,24.5,100.9,0.019976045,78,1.127,80.0,0,0,4,0,0,0,0,0
1,7,24,28.2,25.1,23.7,100.9,0.018959409,78,1.132,76.6,0,0,6,0,0,0,0,0
1,8,1,28.0,25.0,23.6,100.9,0.01887775,79,1.133,76.2,0,0,8,0,0,0,0,0
1,8,2,27.2,24.1,22.6,100.8,0.017770357,78,1.137,72.5,0,0,4,0,0,0,0,0
1,8,3,26.2,24.0,22.9,100.8,0.018032456,84,1.140,72.2,2,90,3,0,0,0,0,0
1,8,4,26.0,24.0,22.9,100.8,0.018116833,85,1.141,72.2,0,0,5,0,0,0,0,0
1,8,5,26.1,24.0,22.9,100.7,0.018094016,84,1.139,72.2,0,0,0,0,0,0,0,0
1,8,6,26.0,24.0,22.9,100.7,0.018136209,85,1.140,72.2,0,0,3,18,13,10,26,3
1,8,7,26.9,25.0,24.0,100.7,0.019384254,86,1.134,76.3,0,0,3,261,191,152,369,39
1,8,8,29.2,26.1,24.7,100.8,0.020259444,78,1.125,80.9,0,0,0,566,414,330,605,84
1,8,9,29.4,26.2,24.8,100.9,0.020326712,78,1.125,81.3,0,0,0,847,618,493,699,126
1,8,10,33.0,26.0,23.2,100.9,0.018457899,58,1.115,80.3,5,10,0,1084,791,631,744,161
1,8,11,34.0,25.5,22.1,100.9,0.017185773,51,1.114,78.0,3,340,0,1261,921,734,773,187
1,8,12,34.7,27.2,24.4,100.8,0.019884839,56,1.106,85.7,3,320,0,1366,997,795,797,203
1,8,13,35.4,27.9,25.2,100.8,0.020878303,57,1.101,89.0,4,330,0,1392,1017,810,821,206
1,8,14,36.5,27.5,24.2,100.8,0.019671664,51,1.099,87.0,4,330,0,1338,956,744,808,212
1,8,15,37.1,27.1,23.4,100.8,0.01869121,47,1.099,85.1,0,0,3,1206,862,671,834,191
1,8,16,37.5,27.5,23.9,100.7,0.019273663,47,1.096,87.0,2,360,3,1006,719,559,857,160
1,8,17,37.5,27.6,24.0,100.6,0.019481801,47,1.094,87.5,7,160,3,751,552,443,888,109
1,8,18,36.6,26.1,22.0,100.6,0.017182577,44,1.101,80.7,5,160,1,459,338,271,643,67
1,8,19,32.5,27.5,25.6,100.6,0.021414365,68,1.109,87.3,5,180,1,150,110,87,212,22
1,8,20,31.4,26.0,23.8,100.5,0.019220902,66,1.115,80.6,4,180,0,0,0,0,0,0
1,8,21,30.6,26.0,24.1,100.6,0.019537074,70,1.119,80.5,3,180,0,0,0,0,0,0
1,8,22,30.3,26.3,24.6,100.7,0.02016472,73,1.120,81.8,2,80,0,0,0,0,0,0
1,8,23,29.6,26.4,25.0,100.7,0.020637446,78,1.122,82.3,3,120,0,0,0,0,0,0
1,8,24,29.0,26.4,25.2,100.8,0.02086966,82,1.125,82.3,2,90,0,0,0,0,0,0
1,9,1,28.2,26.1,25.1,100.8,0.020683807,85,1.128,81.0,1,80,0,0,0,0,0,0
1,9,2,28.2,26.1,25.1,100.8,0.020683807,85,1.128,81.0,0,0,0,0,0,0,0,0
1,9,3,27.7,25.8,24.8,100.7,0.020398669,86,1.129,79.7,0,0,0,0,0,0,0,0
1,9,4,27.3,25.7,24.8,100.7,0.020396686,88,1.131,79.3,0,0,0,0,0,0,0,0
1,9,5,27.0,25.5,24.6,100.7,0.020182595,89,1.132,78.5,2,120,0,0,0,0,0,0
1,9,6,26.8,25.2,24.3,100.7,0.019760732,88,1.134,77.2,0,0,0,17,12,9,22,3
1,9,7,27.7,25.1,23.9,100.8,0.019191554,81,1.132,76.7,0,0,4,258,178,132,321,46
1,9,8,30.9,26.8,25.1,100.8,0.020773599,73,1.118,84.0,0,0,4,564,389,288,529,101
1,9,9,31.5,27.0,25.2,100.8,0.020878513,71,1.115,84.9,0,0,4,845,515,300,426,215
1,9,10,33.7,28.8,27.0,100.8,0.023321248,70,1.103,93.4,3,40,6,1082,530,170,200,360
1,9,11,35.0,27.7,25.0,100.8,0.020675239,58,1.103,88.0,7,20,8,1260,523,96,101,427
1,9,12,35.3,28.2,25.7,100.8,0.02148579,59,1.101,90.4,7,20,9,1366,833,485,487,348
1,9,13,36.1,28.3,25.6,100.8,0.021336226,56,1.098,90.9,5,20,6,1392,912,617,625,295
1,9,14,35.5,27.5,24.6,100.8,0.020094327,55,1.102,87.0,5,20,5,1338,984,789,858,194
1,9,15,34.5,28.6,26.5,100.6,0.022643448,65,1.099,92.5,4,130,1,1207,887,712,886,175
1,9,16,35.9,27.7,24.7,100.6,0.020342961,54,1.098,88.1,5,160,1,1007,740,594,911,146
1,9,17,34.7,28.0,25.6,100.5,0.021437571,61,1.100,89.7,6,170,1,752,549,438,888,112
1,9,18,33.8,28.4,26.4,100.4,0.022607379,67,1.100,91.7,7,160,0,460,336,268,645,68
1,9,19,33.3,28.2,26.3,100.4,0.022437341,68,1.102,90.8,7,190,0,151,110,88,214,22
1,9,20,32.8,27.9,26.0,100.5,0.022056874,69,1.105,89.3,5,200,0,0,0,0,0,0
1,9,21,31.6,27.1,25.3,100.5,0.02108773,71,1.111,85.5,2,180,0,0,0,0,0,0
1,9,22,30.5,27.5,26.2,100.6,0.022265393,80,1.114,87.4,0,0,0,0,0,0,0,0
1,9,23,30.5,27.4,26.1,100.7,0.022056647,79,1.116,86.9,0,0,0,0,0,0,0,0
1,9,24,30.5,27.6,26.4,100.7,0.022426536,80,1.115,87.8,2,120,0,0,0,0,0,0
1,10,1,30.0,27.1,25.8,100.8,0.021697111,80,1.120,85.4,0,0,0,0,0,0,0,0
1,10,2,29.4,26.3,24.9,100.7,0.020546376,79,1.123,81.9,3,360,0,0,0,0,0,0
1,10,3,29.3,26.3,25.0,100.7,0.020588813,79,1.123,81.9,4,320,0,0,0,0,0,0
1,10,4,29.0,26.1,24.8,100.7,0.02036639,80,1.124,81.0,5,320,0,0,0,0,0,0
1,10,5,28.9,26.1,24.8,100.7,0.020408812,80,1.125,81.0,3,120,0,0,0,0,0,0
1,10,6,27.4,26.2,25.5,100.7,0.021220723,91,1.129,81.5,0,0,0,16,11,9,24,2
1,10,7,27.0,26.2,25.6,100.7,0.021390932,94,1.130,81.5,0,0,0,255,186,148,363,38
1,10,8,27.5,25.2,24.1,100.7,0.01946424,83,1.132,77.1,3,100,0,561,409,326,601,83
1,10,9,28.0,25.5,24.3,100.7,0.019758662,82,1.129,78.4,0,0,0,842,615,490,696,125
1,10,10,29.0,26.0,24.7,100.8,0.020170673,79,1.126,80.5,0,0,0,1080,789,629,742,160
1,10,11,31.0,25.5,23.2,100.9,0.018448138,65,1.123,78.2,0,0,0,1259,919,732,772,187
1,10,12,33.0,23.0,18.4,100.9,0.013614234,43,1.124,67.9,2,120,0,1365,1003,805,808,198
1,10,13,32.0,27.0,25.0,100.9,0.020643039,68,1.115,84.8,4,120,1,1392,1023,821,832,202
1,10,14,32.0,27.0,25.0,100.9,0.020643039,68,1.115,84.8,3,130,1,1339,984,790,858,194
1,10,15,31.0,26.5,24.7,100.8,0.020197628,71,1.118,82.6,6,150,1,1207,881,702,875,179
1,10,16,30.5,25.5,23.4,100.7,0.018701564,67,1.122,78.3,7,150,0,1008,736,586,901,149
1,10,17,30.5,25.5,23.4,100.6,0.018722874,67,1.121,78.4,7,150,0,753,550,438,889,112
1,10,18,30.5,25.5,23.4,100.6,0.018722874,67,1.121,78.4,7,150,0,461,337,268,645,68
1,10,19,30.0,25.5,23.6,100.5,0.018955352,70,1.121,78.4,5,150,0,152,111,88,217,23
1,10,20,28.0,25.0,23.6,100.7,0.018918974,79,1.131,76.3,3,150,0,0,0,0,0,0
1,10,21,27.8,24.9,23.5,100.8,0.018817225,79,1.133,75.8,3,350,0,0,0,0,0,0
1,10,22,27.7,25.2,24.0,100.9,0.019337818,82,1.133,77.0,3,360,0,0,0,0,0,0
1,10,23,26.7,24.7,23.7,100.9,0.018932618,85,1.138,75.0,4,280,0,0,0,0,0,0
1,10,24,26.2,24.6,23.7,101,0.018960379,88,1.141,74.5,3,300,0,0,0,0,0,0
1,11,1,25.8,24.3,23.4,100.9,0.018662634,89,1.142,73.3,3,320,0,0,0,0,0,0
1,11,2,25.6,24.0,23.1,100.9,0.018266319,88,1.143,72.1,3,320,0,0,0,0,0,0
1,11,3,25.3,23.8,22.9,100.9,0.018075768,88,1.145,71.3,0,0,0,0,0,0,0,0
1,11,4,24.3,23.7,23.1,100.9,0.018340288,95,1.148,71.0,3,130,4,0,0,0,0,0
1,11,5,24.1,23.4,22.8,100.9,0.017955385,94,1.150,69.8,2,130,4,0,0,0,0,0
1,11,6,24.0,23.5,23.0,100.9,0.018153399,96,1.150,70.2,0,0,0,15,7,2,6,5
1,11,7,24.3,23.7,23.1,101,0.018321336,95,1.149,70.9,0,0,8,252,180,140,344,40
1,11,8,26.2,24.3,23.3,101,0.018473962,86,1.142,73.3,0,0,3,558,365,247,457,118
1,11,9,26.6,24.8,23.8,101,0.019118915,87,1.139,75.3,0,0,5,840,617,495,704,122
1,11,10,27.0,25.5,24.6,101.1,0.020097571,89,1.137,78.2,1,120,1,1079,744,551,650,194
1,11,11,28.1,26.0,25.0,101.1,0.020486782,85,1.132,80.4,2,120,4,1257,522,96,101,426
